LOG_1056669.pdf	4	The reporting party, who did not witness the incident, alleges that several unknown officers entered her home without a warrant or permission.
LOG_1056239.pdf	4	Reason
LOG_1057597.pdf	1	It 1s alleged that, following his brief detention by Sgt Hawkins, the reporting party became fearful of being harassed by police who were maintaining the residence of Victim under surveillance with unmarked squad cars positioned near the premises, one car being a maroon Impala with license plate numbel
LOG_1057597.pdf	4	It is alleged that, following his brief detention by Sgt. Hawkins, the reporting party became fearful of being harassed by police who were maintaining the residence of Victim nder surveillance with unmarked squad cars positioned near the premises, one car being a maroon Impala with license plate number: -
LOG_1052262.pdf	1	 The reporting party alleges that the accused officers \"planted” a gun on him because he could not provide them with a gun or someone with a gun
LOG_1052262.pdf	4	 The reporting party alleges that the accused officers \"planted” a gun on him because he could not provide them with a gun or someone with a gun
LOG_1057101.pdf	4	The accused entered and searched her residence without justification. The complainant stated that officers came in her home looking for marijuana and it shouldn&#8217t be illegal in the first place, it should just be a ticket.
LOG_1057101.pdf	1	The accused entered and searched her residence without justification The complainant stated that officers came In her home looking for manjuana and it shouldn&#8217 t be illegal in the first place, it should just be a ticket
LOG_1056234.pdf	4	The complainant alleged that the accused officers have been harassing her since they arrested her in April 2012 in that they repeatedly stop, detain, and search her without justification
LOG_1056234.pdf	1	The complainant alleged that the accused officers have been harassing her since they arrested her in April 2012 n that they repeatedly stop, detain, and search her without justification
LOG_1057266.pdf	1	The complainant states that she needed to gain access to the basement area of the building to check the furnace The complainant alleges that her son N /ho does not have permission to reside there) refuses to allow her access in the basement to check the furnace The complainant alleges that she called 811 and the accused officer that arrived refused to provide her with any assistance and told her, \"This man wants to have privacy \" The complainant alleges that the accused officer refused to provide her with his name and star number upon request
LOG_1057266.pdf	4	The complainant states that she needed to gain access to the basement area of the building to check the furnace. The complainant alleges that her son (who does not have permission to reside there) refuses to allow her access in the basement to check the furnace. The complainant alleges that she called 811 and the accused officer that arrived refused to provide her with any assistance and told her, \"This man wants to have privacy.\" The complainant alleges that the accused officer refused to provide her with his name and star number upon request
LOG_1055856.pdf	1	The complainant alleges that the accused officer failed to return his Trek mountain bicycle to him Inventory Shp4
LOG_1055856.pdf	4	 The complainant alleges that the accused officer failed to return his Trek mountain bicycle to him. Inventory Slip#
LOG_1057275.pdf	1	The reporting party alleged that she was involved in a verbal dispute with one of the employees at the store, at which time the accused responded to the scene The accused refused to listen to her side of the story and failed to file a police report regarding the employee, who had threatened her with a knife
LOG_1057275.pdf	4	The reporting party alleged that she was involved in a verbal dispute with one of the employees at the store, at which time the accused responded to the scene. The accused refused to listen to her side of the story and failed to file a police report regarding the employee, who had threatened her with a knife.
LOG_1056080.pdf	4	It is alleged that the accused told the Reporting Party, \"Shut your fucking mouth and give me your bracelet\", then cut off his Lollapalooza bracelet and did not retun same
LOG_1056080.pdf	1	It 1s alleged that the accused told the Reporting Party, \"Shut your fucking mouth and give me your bracelet\", then cut off his Lollapalooza bracelet and did not retun same
LOG_1056027.pdf	4	The complainant stated that the accused pulled him over for speeding in the bike lane. The complainant alleged that the accused told him to stay where he was at for fifteen minutes. The accused told the complainant he would be in \"big trouble\" if he (the complainant) left before the fifteen minutes expired. The complainant also alleged that the accused refused to provide his name or star number upon request
LOG_1056027.pdf	1	The complainant stated that the accused pulled him over for speeding In the bike lane The complainant alleged that the accused told him to stay where he was at for fiteen minutes  The accused told the complainant he would be in \"big trouble” if he (the complainant) left before the fifteen minutes expired  The complainant also alleged that the accused refused to provide his name or star number upon request
LOG_1055433.pdf	4	Reason
LOG_1052562.pdf	1	 The reporting party alleges that she accused and the accused have a child in common. The reporting party alleges that she went to CHA to obtain a mandatory background check on their son/victim, once he became eignteen years old. The reporting party alleges that the accused is using their child's social security number in order to do criminal activity under their son's name. The reporting party alleges that CHA provided her a copy of the print-out showing that the accused has several felony arrests.
LOG_1052562.pdf	5	The reporting party alleges that she accused and the accused have a child in common. The reporting party alleges that she went to CHA to obtain a mandatory hankarniind chark on their son/victim, nce he became eignteen years via. The reporting party alleges that the accused is using their child's social security number in order to do criminal activity under their son's name. The reporting party alleges that CHA provided her a copy of the print-out showing that the accused has several felony arrests.
LOG_1059886.pdf	3	The complainant alleges that the accused officer detained her and wrote her a citation without justification because she \"cut him off* in merging lane traffic.
LOG_1059886.pdf	1	The complainant alleges that the accused officer detained her and wrote her a citation without justification because she \"cut him off* In merging lane traffic
LOG_1057453.pdf	1	The reporting party alleges that during the issuance of his citation an unknown white male Hispanic officer verbally abused him with \"Cursing\" words
LOG_1057453.pdf	3	The reporting party alleges that during the issuance of his citation an unknown white male Hispanic officer verbally abused him with \"Cursing\" words.
LOG_1058345.pdf	1	The reporting party alleges that the accused approached the desk and processed a traffic accident supplemental report and that he failed to provide him a copy. The reporting party alleges that the aaccused stated, \"This is not your copy, this is for internal use, if you want a copy your attorney can request a copy of it. The reporting party alleges that he requested to speak to the Watch Commander, per his attorney and the officers said no. The reporting party alleges that a white or Hispanic plainclothes supervisor, possibly named \"Scaletta” with possible star number \"2630\", approached him and stated, \"Don't worry about that the purpose of the insurance companies, it's up to the insurance companies to figure out whose at fault.” The reporting party alleges that he went to the 016 TH District police station to get a traffic accident report and a white male plainclothes officer, with possible star number \"6403\" came from an office behind the desk and began processing the traffic accident report ( before hearing his side of the story. The reporting party alleges that the white male plainclothes officer process a false traffic accident report due the the other driver being a Chicago police officer, possibly named John M. Duggan. The reporting party alleges that he called the driver of the striking vehicle, later that night of the accident (November 09, 2012), and the male subject stated that he was a police officer and an attorney. DESCRIPTION OF MALE SUBJECT POSSIBLY NAMED JOHN DUGGAN: 6'00\" TALL, SLENDER BUILD 180LBS, EYEGLASSES, BLUE JEANS, LIGHT GRAY COLORED JACKET, SHORT LIGHT BROWN OR BLONDE HAIR, DOB-
LOG_1058345.pdf	4	The reporting party alleges that the accused approached the desk and processed a traffic accident supplemental report and that he failed to provide him a copy. The reporting party alleges that the aaccused stated, \"This is not your copy, this is for internal use, if you want a copy your attorney can request a copy of it The reporting party alleges that he requested to speak to the Watch Commander, per his attorney and the officers said no. The reporting party alleges that a white or Hispanic plainclothes supervisor, possibly named \"Scaletta” with possible star number \"2630\", approached him and stated, \"Don't worry about that the purpose of the insurance companies, it's up to the insurance companies to figure out whose at fault.” The reporting party alleges that he went to the 016 TH District police station to get a traffic accident report and a white male plainclothes officer, with possible star number \"6403\" came from an office behind the desk and began processing the traffic accident report || > <fore hearing his side of the story. The reporting party alleges that the white male plainclothes officer process a false traffic accident report due the the other driver being a Chicago police officer, possibly named John M. Duggan. The reporting party alleges that he called the driver of the striking vehicle, later that night of the accident (November 08, 2012), and the male subject stated that he was a police officer and an attorney. DESCRIPTION OF MALE SUBJECT POSSIBLY NAMED JOHN DUGGAN: 6'00\" TALL, SLENDER BUILD 180LBS, EYEGLASSES, BLUE JEANS, LIGHT GRAY COLORED JACKET, SHORT LIGHT BROWN QR RI ARime con o= —_
LOG_1056980.pdf	4	The reporting party alleges the accused officers continues to harass him by falsely arresting him for trespassing.  The reporting party alleges the accused officers continues to harass him by falsely arresting him for trespassing
LOG_1056980.pdf	1	The reporting party alleges the accused officers continues to harass him by falsely arresting him for trespassing. The reporting party alleges the accused officers continues to harass him by falsely arresting him for trespassing.
LOG_1055999.pdf	1	The complainant alleged that the police have failed to i1ssue any parking citations to the vehicles that are illegally parked on her street
LOG_1055999.pdf	3	The complainant alleged that the police have failed to issue any parking citations to the vehicles that are illegally parked on her street
LOG_1055509.pdf	1	The reporting party/victim alleged that the accused officers, without justification, kicked in her front door and ransacked her apartment looking for a male nicknamed whom they did not find The reporting party/victim alleged that she I1s being harassed in that vanous officers, in the past, have ransacked her residence None of the incidents resulted in arrests One previous incident occurred approximately four months ago, and another occurred in 2011
LOG_1055509.pdf	4	The reporting party/victim alleged that the accused officers, without justification, kicked in her front door and ransacked her apartment looking for a male nicknamed ‘hom they did not find. The reporting party/victim alleged that she is being harassed in that various officers, in the past, have ransacked her residence. None of the incidents resulted in arrests. One previous incident occurred approximately four months ago, and another occurred in 2011.
LOG_1055430.pdf	4	The reporting party alleges that the accused officer was disrespectful by mimicking him smoking weed The reporting party alleges that the accused officer pulled out her weapon but did not point it anyone, which he felt was not necessary. The reporting party alleges that the unknown accused officer stereotyped him referred to him as a \"Thug\" and a \"Street Lawyer.\" The reporting party further alleges that the accused stated,\"You aint doing nothing about the crime in your neighborhood,you all never see anything in the neighborhood.”
LOG_1055430.pdf	1	 The reporting party that the accused officer was disrespectful by mimicking him smoking weed. The reporting party alleges that the accused officer pulled out her weapon but did not point it anyone, which he felt was not necessary. The reporting party alleges that the unknown accused officer stereotyped him referred to him as a \"Thug\" and a \"Street Lawyer.\" The reporting party further alleges that the accused stated,\"You aint doing nothing about the crime in your neighborhood,you all never see anything in the neighborhood.\"
LOG_1059473.pdf	4	The complainant who did not witness the incident alleges that during the execution of a search warrant the accused officers kicked in and damaged his front door. The complainant alleges that as a result of his front door being damaged items in his residence were removed without his permission
LOG_1059473.pdf	1	The complainant who did not witness the incident alleges that dunng the execution of a search warrant the accused officers kicked n and damaged his front door The complainant alleges that as a result of his front door being damaged items in his residence were removed without his permission
LOG_1058223.pdf	4	The complainant alleged that the accused officer stopped her for a traffic violation and that she told him that she was in a hurry to pick up her children from school. The accused officer and another officer, who signed her citation, carried on a personal conversation for approximately 20 minutes until they finally issued her two citations.
LOG_1058223.pdf	1	The complainant alleged that the accused officer stopped her for a traffic violation and that she told him that she was in a hurry to pick up her children from school The accused officer and another officer, who signed her citation, carnied on a personal conversation for approximately 20 minutes until they finally 1ssued her two citations
LOG_1050103.pdf	1	 The reporting party alleged that he is being harrassed by the accused in that the accused had the reporting party's mother- in-law file a false complaint against him for waving a gun at her and stabbing her tires with a knife. The reporting party further alleged that the accused socializes with known gang and drug dealers.
LOG_1050468.pdf	4	The Reporting Victim alleged that the above accused officer punched and struck him about the head and body The Reporting Victim alleged that the above accused officer punched and struck him about the head and body.
LOG_1050468.pdf	1	The Reporting Victim alleged that the above accused officer punched and struck him about the head and body The Reporting Victim alleged that the above accused officer punched and struck him about the head and body.
LOG_1055923.pdf	3	Reason
LOG_1056551.pdf	1	The reporting party alleged that the accused 1s harassing him, in that everytime he sees him, he stop and search him without Justification The accused told people in his neighborhood that he going to him
LOG_1056551.pdf	3	The reporting party alleged that the accused is harassing him, in that everytime he sees him, he stop and search him without justification. The accused told people in his neighborhood that he going to him
LOG_1059522.pdf	3	Reason
LOG_1051933.pdf	1	 The reporting party alleged that the accused illegally raided his residence, at which time they failed to inventory or return his social security money and his false teeth
LOG_1056810.pdf	1	The reporting party alleges that she has not received any police service regarding her stolen license plate
LOG_1056934.pdf	1	 The reporting party alleges that an unknown neighbor called 911 regarding a domestic incident between her and her mother The reporting party alleges that she requested a nde from a white male uniformed officer possibly namec and his partner, a Hispanic or white male uniformed officer, to the Greyhound bus station The reporting party alleges that the officer possibly named stated \"We can't go that far, we have 10 arop you off at the nearest bus stop” The reporting party alleges that the officers dropped her off in a very dangerous area and that they failed to see If she got safely on a CTA bus
LOG_1056934.pdf	4	 The reporting party alleges that an unknown neighbor called 911 regarding a domestic incident between her and her mother The reporting party alleges that she requested a nde from a white male uniformed officer possibly namet 1d his partner, a Hispanic or white male uniformed officer, to the Greyhound bus station The reporting party alleges that the officer possibly named stated \"We can't go that far, we have to drop you off at the nearest bus stop” The reporting party alleges that the officers dropped her off in a very dangerous area and that they failed to see If she got safely on a CTA bus
LOG_1054192.pdf	4	THE REPORTING PARTY ALLEGES THAT THE ACCUSED OFFICERS PLANTED DRUGS ON HIM. HE ALSO ALLEGES THAT THE ACCUSED OFFICERS STRUCK HIM ON HIS FACE DURING HIS ARREST.
LOG_1054192.pdf	1	THE REPORTING PARTY ALLEGES THAT THE ACCUSED OFFICERS PLANTED DRUGS ON HIM. HE ALSO ALLEGES THAT THE ACCUSED OFFICERS STRUCK HIM ON HIS FACE DURING HIS ARREST.
LOG_1055902.pdf	3	Reason
LOG_1050542.pdf	4	Reason
LOG_1057346.pdf	4	The reporting party alleged that the accused approached his vehicle with their weapons drawn (NOT POINTED) and ordered him to exit the vehicle. The accused handcuffed him, searched his vehicle without justification, at which time they damaged the right-side front passsenger door. The accused threw his miscellaneous papers all over the inside of his vehicle.
LOG_1057346.pdf	1	The reporting party alleged that the accused approached his vehicle with their weapons drawn (NOT POINTED) and ordered him to exit the vehicle The accused handcuffed him, searched his vehicle without Justification, at which time they damaged the nght-side front passsenger door The accused threw his miscellaneous papers all over the inside of his vehicle
LOG_1056398.pdf	1	The reporting party alleged that the accused harassed her and her neighbor without Justification The accused 1ssued her neighbor, a false citation for obstruction ur wnile she warited for an available parking space Afterwards, the accused pulled next to her vehicle, stopped and looked at her rear license plates
LOG_1056398.pdf	4	The reporting party alleged that the accused harassed her and her neighbor without justification. The accused issued her neighbor, , a false citation for obstruction of traffic, while she waited for an available parking space. Afterwards, the accused pulled next to her vehicle, stopped and looked at her rear license plates.
LOG_1054843.pdf	4	Reason
LOG_1055641.pdf	4	The reporting party alleges that two unknown uniformed officers who responded to the above location performed inadequate police services regarding an assault that escalated into a big brawl. The reporting party further alleges that the officers who responded failed to exit their vehicles to provide any police assistance when unknown subjects were observed threatening other subjects.
LOG_1055641.pdf	1	The reporting party alleges that two unknown uniformed officers who responded to the above location performed inadequate police services regarding an assault that escalated into a big brawl The reporting party further alleges that the officers who responded falled to exit their vehicles to provide any police assistance when unknown subjects were observed threatening other subjects
LOG_1058505.pdf	4	The reporting party alleged that the accused failed to listen to her side of the story regarding her sister who had illegally shut off her hot water. The accused was rude and unprofessional in that he they yelled at her to \"shut-up.\"
LOG_1058505.pdf	1	The reporting party alleged that the accused failed to listen to her side of the story regarding her sister who had illegally shut off her hot water The accused was rude and unprofessional In that he they yelled at her to \"shut-up *
LOG_1055887.pdf	1	The complainant alleged that the accused officers refused to allow him to enter the carnival (Fiesta De Sole) because of his bagge clothes
LOG_1055887.pdf	4	The complainant alleged that the accused officers refused to allow him to enter the carnival (Fiesta De Sole) because of his baggie clothes.
LOG_1056109.pdf	1	The reporting party alleged that the accused took his can of beer and told him that he was acting like an \"asshole \"
LOG_1056109.pdf	3	The reporting party alleged that the accused took his can of beer and told him that he was acting like an \"asshole.\"
LOG_1050852.pdf	4	Reason
LOG_1056764.pdf	1	 The complainant alleged that the sergeant and officer falled to provide police service when they refused to file a report on her behalf or make an arrest The complainant further stated that she and the store owner of Beverly Hills Pups became involved in an argument and the store owner pushed her out of the store  Both she and the store owner called 911 and when officers arnved they refused to arrest the store owner for putting his hands on her or file a police report for her
LOG_1056764.pdf	4	 The complainant alleged that the sergeant and officer failed to provide police service when they refused to file a report on her behalf or make an arrest. The complainant further stated that she and the store owner of Beverly Hills Pups became involved in an argument and the store owner pushed her out of the store. Both she and the store owner called 911 and when officers arrived they refused to arrest the store owner for putting his hands on her or file a police report for her.
LOG_1053290.pdf	1	The reporting party alleges that several plainclothes officers, one possibly named “Sumlus\" or \"Sumlis\" ordered the victm/her son, long with several black male subjects to the ground for no apparent reason The reporting party alleges that when she inquired as to what the officers were doing one officer, possibly named \"Sumlus” or \"Sumlis” was rude and unprofessional and directed profanities towards her The reporting party alleges that the officer stated, \"He's the new breed selling dope, you can shut the fuck up\"™ The reporting party further alleges that officers falsely arrested the victim for Cnminal Trespass
LOG_1053290.pdf	4	The reporting party alleges that several plainclothes officers, one possibly named “Sumlus\" or \"Sumlis\" ordered the victim/her son, . along with several black male subjects to the ground for no apparent reason. The reporting party alleges that when she inquired as to what the officers were doing one officer, possibly named \"Sumlus” or \"Sumlis\" was rude and unprofessional and directed profanities towards her. The reporting party alleges that the officer stated, \"He's the new breed selling dope, you can shut the fuck up!\" The reporting party further alleges that officers falsely arrested the victim for Criminal Trespass.
LOG_1057137.pdf	4	The reporting party alleges that he observed a marked SUV, with possible outside number &#8220,6496\" dnving at high rate of speed, &#8220,bouncing back and forth&#8221,, on the shoulder without any emergency equipment activated The reporting party alleges that the vehicle struck the drainage grate and almost lost control, in that it bounced forward and almost struck a personal vehicle in on- coming traffic The reporting party alleges that the marked SUV exited at Sacramento and continued southbound on Sacramento Avenue
LOG_1057137.pdf	1	The reporting party alleges that he observed a marked SUV, with possible outside number &#8220,6496\" dnving at high rate of speed, &#8220,bouncing back and forth&#8221,, on the shoulder without any emergency equipment actvated The reporting party alleges that the vehicle struck the drainage grate and almost lost control, in that it bounced forward and almost struck a personal vehicle in on- coming traffic  The reporting party alleges that the marked SUV exited at Sacramento and continued southbound on Sacramento Avenue
LOG_1057021.pdf	4	The reporting party alleged that the accused failed to charge her neighbor appropiately in that he was only arrested for an aggravated assault. However, her neighbor unlawfully entered her residence and fired several shots at her CASE REPORT: Aggravated Assault RD
LOG_1057021.pdf	1	The reporting party alleged that the accused failed to charge her neighbor appropiately in that he was only arrested for an aggravated assault However, her neighbor unlawfully entered her residence and fired several shots at her CacE BEDART Aggravated Assault RD
LOG_1056899.pdf	4	The reporting party alleged that the accused officer stopped and searched the victim without justification. The reporting party also alleged that the accused officer took $12 from the victim, called him a \"scumbag,\" and said that he did not deserve to have the money.
LOG_1056899.pdf	1	The reporting party alleged that the accused officer stopped and searched the victim without justification The reporting party also alleged that the accused officer took $12 from the victim, called him a \"scumbag,” and said that he did not deserve to have the money
LOG_1055529.pdf	4	It is reported that the accused officer left the subject, in a processing room and that upun ne 1eirn she discovered him lying on the floor with a plastic property bag over his head. It is reported that the accused officer left the subject, in a processing room and that upon her return she discovered him lying on the floor with a plastic property bag over his head.
LOG_1055529.pdf	1	It is reported that the accused officer left the subject in a processing room and that upon her return she discovered him lying on the floor with a plastic property bag over his head. It is reported that the accused officer left the subject, in a processing room and that upon her return she discovered him lying on the floor with a plastic property bag over his head.
LOG_1058310.pdf	7	11/15/2012
LOG_1058310.pdf	1	 The Reporting Party Victim alleges that the accused has harassed her by sending her approximately fifty text messages, calling her, and coming around her residence after she told the accused that she wanted no contact with him. The Reporting Party Victim obtained Order of Protection against the accused on 01 November 2012.
LOG_1058310.pdf	4	The Reporting Party Victim alleges that the accused has harassed her by sending her approximately fifty text messages, calling her, and coming around her residence after she told the accused that she wanted no contact with him. The Reporting Party Victim obtained Order of Protection against the accused on 01 uvenier 2u12
LOG_1051744.pdf	1	The reporting party alleged that the accused stopped the victim, and searched him without probable cause or a warrant. The reporting party further alleged that the accused planted drugs and a weapon in the victim's vehicle The reporting party alleged that the accused stopped the victim, . ,and searched him without probable cause or a warrant. The reporting party further alleged that the accused planted drugs and a weapon in the victim's vehicle The reporting party alleged that the accused stopped the victim, ~ and searched him without probable cause or a warrant. The reporting party further alleged that the accused planted drugs and a weapon in the victim's vehicle The reporting party alleged that the accused stopped the victim, and searched him without probable cause or a warrant. The reporting party further alleged that the accused planted drugs and a weapon in the victim's vehicle
LOG_1051744.pdf	5	The reporting party alleged that the accused stopped the victim, and searched him without probable cause or a warrant. The reporting party further alleged that the accused planted drugs and a weapon in the victim's vehicle The reporting party alleged that the accused stopped the victim, and searched him without probable cause or a warrant. The reporting party further alleged that the accused planted drugs and a weapon in the victim's vehicle The reporting party alleged that the accused stopped the victim, and searched him without probable cause or a warrant. The reporting party further alleged that the accused planted drugs and a weapon in the victim's vehicle The reporting party alleaed that the accused stopped the victim, and searched him without probable cause or a warrant. The reporting party further alleged that the accused planted drugs and a weapon in the victim's vehicle
LOG_1055124.pdf	4	The reporting party alleged that the accused planted a bag of cocaine of his person.
LOG_1055124.pdf	1	The reporting party alleged that the accused planted a bag of cocaine of his person
LOG_1057638.pdf	4	The reporting party alleged that the accused officer improperly asked for her husband's social security number. Reference Citation
